Date ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,close ,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
2019-07-10,5959.0,5995.0,5900.0,5945.45,5920.0,5927.9,5939.74,9929.0,5900.0,809385.0,4807536078.95,89147.0
2019-07-11,5974.0,6050.0,5930.0,5927.9,6013.0,6031.2,5992.93,9929.0,5900.0,779113.0,4669172506.7,74508.0
2019-07-12,6017.7,6090.0,5951.95,6031.2,5956.0,5971.45,6024.52,9929.0,5900.0,719883.0,4336951396.55,78770.0
2019-07-15,5980.0,6096.0,5955.0,5971.45,6079.95,6079.7,6038.46,9929.0,5900.0,675004.0,4075987631.85,68190.0
2019-07-16,6079.95,6172.0,6056.0,6079.7,6153.95,6158.05,6134.82,9929.0,5900.0,627259.0,3848123380.45,61750.0
2019-07-17,6168.0,6174.0,6050.0,6158.05,6059.0,6075.7,6109.23,9929.0,5900.0,598778.0,3658071964.8,56232.0
2019-07-18,6054.4,6055.7,5857.5,6075.7,5875.0,5882.35,5938.43,9929.0,5857.5,1097857.0,6519542734.4,105839.0
2019-07-19,5885.0,5910.95,5710.1,5882.35,5775.0,5769.1,5791.16,9929.0,5710.1,1228672.0,7115441159.25,145071.0
2019-07-22,5780.0,5940.0,5745.05,5769.1,5910.0,5912.5,5868.62,9929.0,5710.1,897510.0,5267143187.25,88243.0
2019-07-23,5910.0,5972.4,5820.2,5912.5,5855.3,5873.75,5898.71,9929.0,5710.1,841517.0,4963868755.65,88218.0
2019-07-24,5865.0,5865.0,5725.3,5873.75,5765.05,5768.0,5791.11,9929.0,5710.1,800687.0,4636870286.85,97250.0
2019-07-25,5789.1,5844.95,5701.05,5768.0,5747.5,5756.75,5762.53,9929.0,5701.05,990461.0,5707558859.25,83962.0
2019-07-26,5728.0,5955.0,5683.9,5756.75,5820.0,5805.65,5804.34,9929.0,5683.9,2346714.0,13621132997.85,201684.0
2019-07-29,5770.0,5770.0,5540.0,5805.65,5545.0,5561.25,5618.36,9587.75,5540.0,1548125.0,8697930742.8,130316.0
2019-07-30,5562.0,5644.85,5492.0,5561.25,5521.8,5507.15,5554.32,9587.75,5492.0,1189163.0,6604991463.35,119245.0
2019-07-31,5525.8,5582.3,5446.05,5507.15,5470.0,5469.7,5516.5,9587.75,5446.05,1053202.0,5809990797.55,107035.0
2019-08-01,5469.7,5615.0,5450.0,5469.7,5586.0,5572.6,5509.86,9587.75,5446.05,1134178.0,6249165414.15,131995.0
2019-08-02,5539.6,5724.0,5485.0,5572.6,5710.0,5689.35,5627.21,9587.75,5446.05,1391678.0,7831266660.15,141373.0
2019-08-05,5600.0,5695.0,5452.0,5689.35,5667.5,5670.35,5594.63,9468.3,5446.05,1122496.0,6279949817.65,112301.0
2019-08-06,5640.0,5849.0,5640.0,5670.35,5830.0,5833.3,5774.41,9468.3,5446.05,1125521.0,6499221773.8,121115.0
2019-08-07,5833.95,5867.0,5735.7,5833.3,5736.0,5775.0,5797.06,9468.3,5446.05,955090.0,5536712222.7,94517.0
2019-08-08,5725.0,5947.0,5725.0,5775.0,5934.25,5902.25,5804.27,9468.3,5446.05,831725.0,4827558066.0,79045.0
2019-08-09,5937.65,6155.0,5927.2,5902.25,6100.25,6099.9,6052.75,9468.3,5446.05,1445079.0,8746706387.25,139928.0
2019-08-13,6099.7,6123.0,5791.55,6099.9,5792.0,5815.45,5906.6,9468.3,5446.05,909354.0,5371187419.4,92700.0
2019-08-14,5792.0,5933.4,5710.0,5815.45,5823.0,5816.0,5831.34,9468.3,5446.05,1030939.0,6011758849.75,114881.0
2019-08-16,5805.0,5995.0,5590.0,5816.0,5970.0,5975.05,5885.7,9468.3,5446.05,1207075.0,7104481192.15,129048.0
2019-08-19,5999.0,6024.4,5911.6,5975.05,6003.0,5982.55,5974.86,9468.3,5446.05,902389.0,5391643802.5,85283.0
2019-08-20,6003.0,6233.0,5959.05,5982.55,6223.0,6190.95,6124.73,9468.3,5446.05,2198337.0,13464211807.0,165532.0
2019-08-21,6223.0,6276.0,6141.0,6190.95,6250.9,6228.9,6219.46,9468.3,5446.05,2128640.0,13238983427.15,164691.0
2019-08-22,6200.0,6298.5,6168.0,6228.9,6198.0,6208.55,6228.18,9468.3,5446.05,1551394.0,9662366526.1,142240.0
2019-08-23,6160.0,6279.6,6040.0,6208.55,6250.9,6254.35,6175.49,9468.3,5446.05,1232405.0,7610700093.9,138478.0
2019-08-26,6460.0,6466.7,6116.15,6254.35,6234.15,6255.55,6243.79,9468.3,5446.05,1552155.0,9691329741.0,152471.0
2019-08-27,6297.5,6340.0,6256.0,6255.55,6260.2,6277.75,6297.13,9468.3,5446.05,1078065.0,6788715373.95,107538.0
